uniq_id,question_sets,question,answer
7b6dc53be46c5b20fa6f8402ff0b7aa6,question_set9,I would like to know the size of the casdon chip n pin play till,"Very very small but enough for little hands,,"
7b6dc53be46c5b20fa6f8402ff0b7aa6,question_set10,Does the microphone work,No it doesn't
062e8162bc272ab895b2d782fc2ee70d,question_set1,what height is the counter top please?,Hi it's 50 cm
d7882a65fd09a794d7dbb0c44062b7e9,question_set1,Are the sweets included know.,Yes a selection of sweets are included.
ea319995bbd41f6e0976171edfee9da2,question_set1,Can the till work as calculator?,"It can add up properly but there is no minus, divide buttons etc just plus and total"
ea319995bbd41f6e0976171edfee9da2,question_set2,Is the paper money plastic coated for durability?,"No, the paper money ends up being ripped"
ea319995bbd41f6e0976171edfee9da2,question_set3,Is this till wooden or plastic?,Plastic every inch of it
ea319995bbd41f6e0976171edfee9da2,question_set4,Does the chip and pin function make noises when being played with?  Thanks.,Yes.
ea319995bbd41f6e0976171edfee9da2,question_set5,Does the till have a functioning calculator and does the scanner light up when pressed?,"I was not happy with this till, ended up throwing it away as the scanner stopped working as did the microphone."
4cd86446ef57c9a5d8c83d4cb82ab358,question_set1,What are the dimensions of the basket,The dimensions of the basket are 22.5 x 17.5 x 11 cm (L x W x H). Hope this helps!
7d4816f7bce1cfd35bc04b8504556de8,question_set1,Do Tildo wooden baskets fit in this market stall?,"Yes, Tildo baskets fit well into stall"
7d4816f7bce1cfd35bc04b8504556de8,question_set2,Is it collapsible at all (for putting it away post-play)?,"Hi Sarah,  I think it is meant to be left standing as you have to loosen the allan key screws to flatten the frame - I suspect this is to prevent the kids from flattening it and getting their fingers trapped.  When the fittings are tightened, the stand is very robust and secure.  Having said that, we now have to rota…
    
      see more
    
  
  
    Hi Sarah,  I think it is meant to be left standing as you have to loosen the allan key screws to flatten the frame - I suspect this is to prevent the kids from flattening it and getting their fingers trapped.  When the fittings are tightened, the stand is very robust and secure.  Having said that, we now have to rotate toys due to lack of space, and the market stand does pack away easily.  The top just lifts off and rolls up, the slats just lift off the shelves and, using the allen key to loosen the fittings, the main frame does collapse.  So in answer to your question, if you keep the allen key close by and don't mind loosening and re-tightening it, then yes.  However, the stand looks so gorgeous with the crates of fruit and veg on it it is a shame not to have it on display.  Thanks,Cathy
    
      see less"
c6aba0e941c5de7ea24147bce2ad37ae,question_set1,Does this come in a carry case ?,A small one for the gadets?
f7ae35e44c8ac25f2ea286a91ef00de1,question_set1,"Hi there, the width 70cm is the size included the blackboard or without?",Not 100% sure sorry
f7ae35e44c8ac25f2ea286a91ef00de1,question_set2,Hello could you advise how high the counter is top please?,"Hi Georgia, it is approx 2 FT. This is a fantastic buy so well made will last forever I got it for my 2.5 year old and it's still going strong a year later"
f7ae35e44c8ac25f2ea286a91ef00de1,question_set3,Hi I have a big gap between both my girls and looking for something for them both! Would you say this would be suitable for a nearly 7 year old?,I got it for mine when he was six and he almost nine and still plays with it so def
f7ae35e44c8ac25f2ea286a91ef00de1,question_set4,"hello, I was wondering if the blackboard comes attached or not? It's the perfect size to go in my room if I can omit the blackboard. Thanks",Hi I think u attach it but to be honest it's just a couple of screws so simple to remove if not
f7ae35e44c8ac25f2ea286a91ef00de1,question_set5,"Hi there,  which size crates are compatible with this market shop, please?","Hi Amanda Sorry I can't help you, I didn't buy the crates for it. I have just used boxes for the grandchildren to use. They have had hours of fun playing with it though, would definitely recommend as it doesn't take up too much space"
8c1f72f895cb2a006aac5ad6c1a8ad76,question_set1,"Is this a 'pop up' tent to be used as and when you want to, or is it a permanent structure?",Pop up tent.
aa904546d1aab826bf4984937e306b56,question_set1,Can an adult operate this puppet?,Yes! Perfect size
bc68810f6c884de06593590b05f1385e,question_set1,Do these puppets fit on an adult hand or only on a childs hand? Thanks :),They fit perfectly on adults hands they are quite big
bc68810f6c884de06593590b05f1385e,question_set2,does the wand come off?,It is attached but it would come off if played with robustly. It can be removed if you are concerned about it though.
c55922cf004d971fcc929b3c5e1d8cd2,question_set1,Would i be able to operate this puppet? I'm a man with ordinary sized man's hands.,yes.
c55922cf004d971fcc929b3c5e1d8cd2,question_set2,Is the banana a permanent feature or can it be removed?,The banana can be removed. There is a bit of Velcro on the chimp's right hand which will stick to the banana. It does not stick really firmly though.
284938438660047d8adb2e112c04d798,question_set1,does it come with rods or do i have to use my own?,No it's the sort that you put your hand into to make the mouth move and squeak.
00f53c984c3f4489569cc86ca4a0acc5,question_set1,Do the doors open?,No they dont
00f53c984c3f4489569cc86ca4a0acc5,question_set2,What's the size please?,"Not sure of proper measure but it is much bigger than a matchbox toy. It is a lovely item , well made and my grandson loves it. Sorry i cant measure for u as he took it home"
00f53c984c3f4489569cc86ca4a0acc5,question_set3,hi can you supply corgi olympic taxi destination london 2012 full set of 40,Yes we can.
5c8ac7238a8a9195128e479421ad33ed,question_set1,Does this tram have motor,"No.  It's a small, static model."
a3dff88ba4b1364c5400f95a8f0fe960,question_set1,Hi. Can you guarantee a blue one?,"Hi, yes definatly blue. Thanks Martyn"
a3dff88ba4b1364c5400f95a8f0fe960,question_set2,does it have a remote,"Hi Milena, no the Britains Big Farm Land Rover 1/16 does not have a remote. It is not remote control at all and has no motor. It has press buttons that provide a realistic engine sound lights and horn and the steering works, but still needs to be pushed by hand. Our Sons love ours! Just a little note, it's advertised a…
    
      see more
    
  
  
    Hi Milena, no the Britains Big Farm Land Rover 1/16 does not have a remote. It is not remote control at all and has no motor. It has press buttons that provide a realistic engine sound lights and horn and the steering works, but still needs to be pushed by hand. Our Sons love ours! Just a little note, it's advertised as a 110 whereas it's actually a 90, it's not a long wheel base it's a short wheel base. Hope that helps!
    
      see less"
a3dff88ba4b1364c5400f95a8f0fe960,question_set3,This is advertised as as Defender 110 but picture is of a Defender 90. Which is it?,It's a 90
509a70b7f4208da30ac2d82814fd63de,question_set1,Are the wheels movable?,Wheels spin but there is no steering on front.      A really nice model
4df5c8bec7ff3cae895b9c15d6ceec6c,question_set1,Are the batteries replaceable in tis toy? Thanks,Good Morning. Yes the batteries are replaceable. Hope this helps.
4df5c8bec7ff3cae895b9c15d6ceec6c,question_set2,What is the width of this. It needs to fit the lanes of our homemade farm! Thanks,"The overall size is approx. 16 x 11 x 11 cm, so 11 cm wide."
4df5c8bec7ff3cae895b9c15d6ceec6c,question_set3,what size is this tractor?,It is about 9-10 inches long. Perfect size for toddlers hands.
99be76808865baefb3a55a0f57f2c77b,question_set1,Is this mostly made up of little bits of paper that I will have to fold into flimsy presents? It's rather pricey if it is...,It is a good little set and what you see is what you get..everything is already made up:)
3c9854c8b1fc2951fa0de0a2a0480938,question_set1,"I'm in the process of starting a fairy garden for my little girl,  any ideas where to start????","I bought a fairy door and book to read with her to get her believing and into it. she is 5. in the book it states that they will only come for well behaved etc. I then surprised her and made a fairy garden in my garden, but just let her find it. her face was magical. each time she continues to be good ,I add a liitle s…
    
      see more
    
  
  
    I bought a fairy door and book to read with her to get her believing and into it. she is 5. in the book it states that they will only come for well behaved etc. I then surprised her and made a fairy garden in my garden, but just let her find it. her face was magical. each time she continues to be good ,I add a liitle something. I have added solar fairy lights too. I also have 'elf on the shelf' for run up to Christmas.
    
      see less"
0cc83d03d929941b505d2450b8699f2a,question_set1,Will this fit a 1:12 house ?,Yes.
05c218568aea709d5a62722de5325efe,question_set1,Is this the tank with the inerior?,Yes it has a full interior as standard but will need some work to get it all fitted correctly
3fe30895f024415dbafe4f648cf1e344,question_set1,Do you have to assemble the model,"Yes, almost all Gundam models are snap and click kits which mean you snip the parts off of a sheet and clip them together, no glue needed. Great fun and easily manageable, especially if you don't rush it :)"
3fe30895f024415dbafe4f648cf1e344,question_set2,is it in colour or do u paint it yourself,Yes the plastic is already coloured. There is no need for painting unless you want to.
5f8c3680034a8d3725bbd721acb1d653,question_set1,are the figues in this carry set full size playmobil figures,Yes they are
5f8c3680034a8d3725bbd721acb1d653,question_set2,Is it suitable for a 6 year old?,My 6 year old grandson loves it
d08f0ceeb160db41dbbcad6ebff1f388,question_set1,Are these packs of 4 or 6? Contradictory information in product title and details...,There were 6 rings in my pack. The order was a couple of days late and so a further 2 rings were included for any inconvenience. My son and his friends love these rings.
d34cc00f0ad397e0d799c7a2f191ce93,question_set1,Do these figures have groves in their feet so they can fight on the jake and the neverland pirates battle at shipwreck falls?,"im not sure about each adventure set, however our figures did have small circle holes in their undersole so that they could be pushed on to pegs that were on the pirate ship"
d34cc00f0ad397e0d799c7a2f191ce93,question_set2,Thanks for your response but is it possible to measure them so I know how big/small they are please? Thanks.,The tallest one is Captain Hook - about 80mm.  Jake and the others are about 70mm.
d34cc00f0ad397e0d799c7a2f191ce93,question_set3,How big are the figures? Would they work with duplo figures which are approx 3'' / 7.5 cm tall? Thanks.,"These figures are actual figures as you can see, duplo I am guessing is chunky, but I am sure that won't matter , kids love all sorts together and have great imaginations!"
b074049ba88b6b4ad7f8686941dd6fb7,question_set1,Are the box sets the same size figures as the undividual ones please ?,"Hi,Yes the figures are the same size.regards."
32c322c4efb6d33410c0eb89bc1d7d25,question_set1,"When sending out , is it packaged /wrapped up ?",It comes folded in 3 flat. The outer packaging is flat cardboard like a big envelope. Probably about 2x3 feet
32c322c4efb6d33410c0eb89bc1d7d25,question_set2,The image for the product is for something completely different. Could you please comment? Thanks,It is exactly what it says it is . My wife was made up with it .
0d6d8af3857874e2abf67f5d4d0873ed,question_set1,Where can I purchase some more water cannon as we have lost all three provided.,No idea
0d6d8af3857874e2abf67f5d4d0873ed,question_set2,When the ship is still in it's box does it only play one song and say one phrase?,Yes. There is a switch under it to switch it on from the demo mode and that is when u get the full phrases and music. Only took me 6 months to work that out lol
c751a76dd7668f78b4222b5547e7249b,question_set1,Is this good for 5 and 6 year old kids?,"Hi ambalashes, I would say that is the perfect age, together with my age of 65. Although the sudden excitement of the head popping up is a bit dodgy for my ticker.LOL."
c751a76dd7668f78b4222b5547e7249b,question_set2,Can someone explain difference between 7028 and T7028 versions other than money i cant see?,"Hi, I don't have a clue what the difference is. I bought the cheapest one and it did and an excellent job:-)My little nephew love it:-)"
c751a76dd7668f78b4222b5547e7249b,question_set3,I can't seem to screw the pirate in?,Hi you don't screw in just place in and twist then the hole it picks is random - have fun
c751a76dd7668f78b4222b5547e7249b,question_set4,Is this suitable for a 3 year old boy? Thanks,"I would say so, my three year old loved it last Christmas!"
c751a76dd7668f78b4222b5547e7249b,question_set5,is this actually the tomy version or a cheep knock off?,Real
c751a76dd7668f78b4222b5547e7249b,question_set6,What batteries and how many does it need?,"Doesn't need batteries, everyone just takes a turn inserting their swords and pirate pops up in the middle when wrong one goes in"
c751a76dd7668f78b4222b5547e7249b,question_set7,Hi does this item come in the box? Thanks,Hi its brand new and comes in a box
c751a76dd7668f78b4222b5547e7249b,question_set8,can i buy this as a present for a 5 year old girl?,Shouldnt be a probkem supervised product does cobtain small parts
c751a76dd7668f78b4222b5547e7249b,question_set9,can i buy this as a present for a 5 year old girl?,"Hello Laura, This toy is meant for ages 4 and up so yes it will be suitable for you. regards Matthew (Super Duper)"
c751a76dd7668f78b4222b5547e7249b,question_set10,is it for boy or girl,"It's for children,  gender is irrelevant."
b8c54cabdd9e201fd930cffb80bbb540,question_set1,what is the length of this boat please?,Measurements are 32 x 22 x 27 cm (LxWxH).
fdbaeac8e80728e5afa190df05ec0106,question_set1,What size are the pirates,Approx 8cm x 3cm
127e6f35aa094d3c4e7703ec3f4231b7,question_set1,Can anyone tell me - is this a carrying case you buy to keep all your loose playmobile in or does it only store those few items shown in the picture,"I bought this for a present so haven't opened it, my granddaughter has a pink one and that holds a few things in it."
127e6f35aa094d3c4e7703ec3f4231b7,question_set2,Is this suitable for 6 year old or is it too babyish,They will love it ! It has a cannon that shoots stuff about the room. What's not to love !?
604d9e34f2fefcad6130c124d8960754,question_set1,Will we receive the exact pack of characters as shown or do the packs vary?,We got that exact pack when ordered.
14ac763ca14c7ab98661a4d7aaca9f22,question_set1,how big are these figures?,"About 13/14 cm, 6 inches."
ad3891edda5f72450db7c6969ddbb38b,question_set1,What dimensions are the figures and what size is Captain Hook's boat in this playset?,"Captain Hook boat is the size of a female opened hand, the figures are of course smaller and fit accordingly"
2f212204f9f5df36d95d5eb25d7095ac,question_set1,would they be too young for a 6 year old for his birthday?,No I bought them for my 3 year old but my 7 year old nephew happily plays with them!!!
2f212204f9f5df36d95d5eb25d7095ac,question_set2,Can the pirates in the gift set pack hold their swords. Or are they just for display?,They can hold them.
58c3f732d783cd113fb476a641f835ab,question_set1,Why are these advertised as Prime yet delivery is not next day but 5 days from now?,because it's the easter weekend...
d6f0074dae126a434d679be8eb022664,question_set1,Can the Pirates walk the plank,"Well my kid has made pirates walk the plank,after being imprisioned first."
d6f0074dae126a434d679be8eb022664,question_set2,does it have wheels underneath?,Yes.
d6f0074dae126a434d679be8eb022664,question_set3,"hi can anyone tell me,how many weapons,small extras come with this? apart from the pirates?","You get 3 pirates and a cabin boy,  two canons that fire  (4 ammo), 2 swords,  3 pistols,  a musket, map,  telescope,  bucket,  lantern,  barrel, spade, pike, axe, sack and treasure chest.  Also get a large coin that works with another island set but we don't have that. Oh and a parrot.  ;)"
d6f0074dae126a434d679be8eb022664,question_set4,"Hi my names Matthew, I'm 18 and have ASD but despite my age I'm a huge Playmobil fan!! Does anyone know if this ship can be sunk in the bath? Thanks",Hi Mathew there is an option to purchase motor so it can be sailed on water it still works without it tho as it's got polystyrene inside boat .hope this helps Amanda
d6f0074dae126a434d679be8eb022664,question_set5,The secret place to hide treasure mentioned in the description - is it a separate tiny island with trapdoor? theres a pic in Tesco ad but not Amazon,"No there is a cargo hold in the middle of the ship, and a cabin at the back of the boat under the floor with the wheel, but I did not find or see a secret area and the island is sold separate. Hope that help."
d6f0074dae126a434d679be8eb022664,question_set6,I read that this ship has paper sails; are they durable in play?,I was concerned too but it's a weird kind of thick bonded waterproof paper and quite tough
d6f0074dae126a434d679be8eb022664,question_set7,What are the large pirate ship's dimentions?,We haven't opened the box up yet but I found this online :) Dimensions 68 x 22.5 x 56 cm (LxWxH).
d6f0074dae126a434d679be8eb022664,question_set8,Can anyone tell me if the Pirate Ship can be dismantled for transportation and re-built?,"yes if you are careful and work slowly, have plenty of small clear bags for the parts and if you have lost the initial instructions take plenty of photographs as you dismantle"
d6f0074dae126a434d679be8eb022664,question_set9,What is the shipping cost to France?,We do not send to France at the moment.
d6f0074dae126a434d679be8eb022664,question_set10,Can you buy a remote control and an underwater motor for this?,"Hello.Yes you can buy the underwater motor for this Playmobil pirate ship. It says this in the product description. I know you asked this question quite a while ago but I thought I'd answer it just in case you still needed help.Hope this helps you out :)…
    
      see more
    
  
  
    Hello.Yes you can buy the underwater motor for this Playmobil pirate ship. It says this in the product description. I know you asked this question quite a while ago but I thought I'd answer it just in case you still needed help.Hope this helps you out :)Kind regards,Matthew (MiffoShort)
    
      see less"
34456ee2859b0e238ea627eaa863e28f,question_set1,Is it compatible with Playmobil underwater motor?,"I havent got the underwater motor but I think it is compatible. They usually say on the descriptions. I have got the motorised playmobil submarine but it doesnt work very well, so I am not sure how good it would be."
4978cdf78bdb089b61ba6572036c79b0,question_set1,Can you upgrade this pirate ship with the motor ?,No
5e2d62e3cfa9df0611c1adcda6332ab1,question_set1,"Can you change the light bulb?  If so, how?  Thanks",I'm not sure as I haven't had to
66cc4884983bfc8193abdad32f483d1f,question_set1,can you actually use this bath in water/ bath time ?,"it's not designed to play in water, but doubt it would hurt it"
66cc4884983bfc8193abdad32f483d1f,question_set2,can you put this toy in the bath,To be honest you could but prob a pain getting all the water out.
e279bdf6ca33b77c9f7c33b4c1974138,question_set1,why is it £4 more expensive than on the playmobil website?,"Hello,Playmobil are the manufacturer of their products, we are a retailer.  So they are able to offer a better price.  We have to buy their products."
24dbe56892d6f035ebb43c0786078367,question_set1,"Hi there, which figure is this as you've stated in the title that it is Carnage, however the image displays the Toxin figure? Thanks",Sorry I cannot help you the figure belonged to my son and he passed away in December
fc23aa3d52b225a32ee7dcdb4207702a,question_set1,How tall are they?,About 14cm I think I've wrapped them already I was impressed with them and price hope this helps
d810bc8c15005fe99cbcf28a8c9d6f50,question_set1,Does this item come boxed?,The one we received was boxed.
247b5e9127ce42610ba002a85e888962,question_set1,What size turtles are best for this vehicle please?? Thank you,The cartoon series ones think they are about 5 inches or so...
247b5e9127ce42610ba002a85e888962,question_set2,Does this come in  box?,Yes it's brand new... it arrived from the supplier yesterday 03/02/16. Thanks A Trusted Source
247b5e9127ce42610ba002a85e888962,question_set3,Does the half shell ninja turtles figure fit inside this toy van ? If not what ones would be best to buy?,"I brought this for my little boy, and they do fit but it's for the other turtles. I know you can buy a half shell one. But I wouldn't recommend this item as its really poorly made and is always having to be put back together. I hope this helps you"
247b5e9127ce42610ba002a85e888962,question_set4,Can anyone direct me to the turtles that i need to buy for this? I searched cartoon as per a previous answer but cannot find,Search for teenage mutant ninja turtle figures
247b5e9127ce42610ba002a85e888962,question_set5,How old is this for pleas,I bought for my boy who's five
08c387c03414dd187873cb2cff6b494e,question_set1,Can you tell me what size the figures are please,Hello. I have just measured it and it is 4 1/2 inches
0aac20b1e6072deeff8574026b3796f6,question_set1,"Has the reference to ""spastic buffalo"" been removed yet?  See 3 star review from October 2013","Don't know, I'm afraid, as this is a present.To be honest, I think there are more important things to worry about than spastic buffalos. :-)"
0aac20b1e6072deeff8574026b3796f6,question_set2,What is a innotab,"VTech's InnoTab 3 Learning App Tablet expands children's minds with age-appropriate games, apps and more. Tilt the InnoTab 3, touch the color screen and explore with the D-Pad to learn essential subjects. Microphone activities add to the fun! Read interactive e-books and learn vocabulary with the story dictionary. It i…
    
      see more
    
  
  
    VTech's InnoTab 3 Learning App Tablet expands children's minds with age-appropriate games, apps and more. Tilt the InnoTab 3, touch the color screen and explore with the D-Pad to learn essential subjects. Microphone activities add to the fun! Read interactive e-books and learn vocabulary with the story dictionary. It is great for little ones to learn whilst playing
    
      see less"
0aac20b1e6072deeff8574026b3796f6,question_set3,Is this suitable for children under 7? My son is nearly 6,"bought this for my 5 year old grandson who loves playing with it. it is ok if they know their numbers and are able to read but it does help to teach them, my grandson loves it"
0aac20b1e6072deeff8574026b3796f6,question_set4,does this game work on the innotab max?,Sorry don't know. We only have the innotab 3 and it works on that.
83f87479122124b6679f254fe5fdcf32,question_set1,Is this really 8 kgs?  I am looking for a superman figurine to use on a birthday cake. If it is 8 kgs am guessing this is not suitable as a cake decor,"No that must be wrong, it is light and would make an ideal cake decoration."
af2434be0d1608dae7188892e24ff43e,question_set1,"Is it possible to ship this product faster, so that it arrives to Slovenia before Christmas?","Hiwe are shipping orders as soon as we receive them but the last guaranteed postage date from UK to Eastern Europe by Royal Mail was 8th December. Sorry, there is nothing we can do about this"
51dbe7340ba3c07c83c23174c8393c68,question_set1,is it worth the money,Hi. Yes it is worth the money. My son loves it and plays with it a lot.
b93aa23d1a803f08bb09678b1bddc34a,question_set1,How do you play it?,"I gave it to a granchild, so can't give the precise answer, but I have played it and the rules are minimal and easy to follow, suitable for about 7 to adult and enjoyable for both.  I would recommend it as one of those games that suits all levels and doesn't leave adults feeling like tearing their hair!"
88fec2742b7e42bf06fb224c3b52ca29,question_set1,Would this be suitable for 7 & 8 year olds?,I would think so - my daughter is 4 and she is way too young for it as it requires the children to read the cards.
17fdf090ec18dcf2047e639408e08868,question_set1,What age is this game for,I bought this for my twin 6 year old nieces and they love it!
e4a8236fc44f2ea465798d0af7442f0d,question_set1,Does it work with innotab max?,"No, I brought it for innotab max and was not compatible had to send it back!"
e4a8236fc44f2ea465798d0af7442f0d,question_set2,Does this work on the innotab 2 baby?,"Yes that looks like the one I bought two years ago for this game. If you want I can send on the game to you (if I can find it) as the innotab is since lost,no charge just need your address."
e4a8236fc44f2ea465798d0af7442f0d,question_set3,Will this work on the innotab 3?,It works on our 3S
e4a8236fc44f2ea465798d0af7442f0d,question_set4,Is this UK voices or American?,Mine is UK
e4a8236fc44f2ea465798d0af7442f0d,question_set5,will this work on the Innotab3s ?,yes it will just not on the innotab max
ede1557e9801c63e14b772dd02a27711,question_set1,"Hi, does this cartridge work with Innotech Vtech 3S?","All innotab games work on all innotabs as far as I  aware. I have the innitab, innotab 2 and innotab baby and they all take the same cartridge. Hope this helps."
0d5f7f71877dc7c47a318c8033095abc,question_set1,I'm guessing this is for those folk who have worked though the original DVD? It wouldn't really work having to swap the dvd's around would it.,Yes we bought it as we had gone through the original dvd many times and this has been a great add on
da53c9e165862ae600ac9003642215ad,question_set1,Will it work with leap pad 2?,"Yes, that's what my daughters got, good game"
da53c9e165862ae600ac9003642215ad,question_set2,does it work with leappad ultra xd?,Yes all leap pad games will work on different leap pads
da53c9e165862ae600ac9003642215ad,question_set3,Will this game work with a leap pad 3?,Yes
da53c9e165862ae600ac9003642215ad,question_set4,Does this work with Leapster 2?,Hi yes all the explorer games work on this tab :)
da53c9e165862ae600ac9003642215ad,question_set5,Does this game work on leap pad ultra?,"yes, it works perfectly ..."
954310c4fee9f840df8fe8f46b092c1f,question_set1,what is the size of the domino pieces?,Regular domino size
a6938dcda338fc8d5dc6af00824b96ab,question_set1,"Please can you tell me if these are solid dominoes, not hollow and stuck together","They are solid dominoes and brilliant to play the game, and not stuck together"
3df290e76c9f6108def056d4ab7d3a59,question_set1,Is the board itself solid?  I ask because the board of the Deluxe version is very light weight and feels like laminate.  Thanks,"Not entirely sure what the base is made from. The bottom is light weight, but the whole structure fairly sturdy and well made. Ours has lasted well with 3 children using it."
6a3103322abb3965fe1a243981c688c4,question_set1,Is it suitable for 4 years old,Yes my granddaughter is 4 and we use them with her. However it does depend on the child and their capabilities.
94412cc8e6d8394163c1d400ed4ef3f0,question_set1,How big is the actual item?,It is 30 cm x 24 cm approx.
126460f9949684ee818d2c1ade2984d2,question_set1,will this work on the inno tab max,"A bit more about your InnoTab Max it will play older Software but to get the best results you need to download the app for this product, I am sure that is FOC from the website. hope this helps and again have fun.."
126460f9949684ee818d2c1ade2984d2,question_set2,Will this play in the inno tab tv?,Sorry I didn't keep this item as I had ordered it by mistake.
0fbd6fa36840127a1f7d65a3fefaf8e2,question_set1,Can you fill up the train stations before everyone has a double to start,according to the rules I have you can carry on even though not everyone has had a double to start.
8d599133346b021bd9e850ae7370923b,question_set1,We've lost the instructions could anyone help tell us how to play.,"Each jump has a number on it which is the dice roll to clear it. If a six is rolled you get one of the event cards (cleared/faults/not cleared etc). So, you set up the fences as you want them (using the 'jump numbers') on one side of the board (arena or cross-country) and each player has a horse and a 'spooked' card. E…
    
      see more
    
  
  
    Each jump has a number on it which is the dice roll to clear it. If a six is rolled you get one of the event cards (cleared/faults/not cleared etc). So, you set up the fences as you want them (using the 'jump numbers') on one side of the board (arena or cross-country) and each player has a horse and a 'spooked' card. Each player then gets a turn (youngest first). Using the timer to start: one rolls the dice over and over trying to get the number of that jump, and then onto the next. If you run out of time it's 4 faults extra (not a problem in our experience). If you get three 'refusal game cards' then you're out of the round. At any time, any player can use their spooked card and 'spook' i.e. make the rider repeat the previous jump. Once you've all had a go, a rosette is awarded, the board turned over and you all go again for the second round. Then you award a rosette for round 2 and a cup for the overall winner based on total points....and then you clean up the tweenager blood. (it's a horse thing that girls do). Good Luck.
    
      see less"
8e4609787af063a1fc2cfd4736ed6227,question_set1,how many sight words are there? it says 72 tiles - is there a different word on each one?,"Like lotto, some words are repeated on individual game boards"
d2fcd7448cedd157f82763b0ae8d70e1,question_set1,how do I play this game,"Take turns to roll the three die together. The dice with functions on tells you whether to add, subtract or multiply the two numbers showing on the other  die. So if you get  a 6 and an 8 and the function dice says multiply, then your score is 48. If the next player scores more than 48 he/she wins a cupcake. If they sc…
    
      see more
    
  
  
    Take turns to roll the three die together. The dice with functions on tells you whether to add, subtract or multiply the two numbers showing on the other  die. So if you get  a 6 and an 8 and the function dice says multiply, then your score is 48. If the next player scores more than 48 he/she wins a cupcake. If they score less than 48, you win the cupcake. If one of you throws an Aaahh, then you throw again and if it's another Aaahh, you lose that round. The first player to win all 3 cupcakes wins the game. If one player has two cupcakes and the other has one cupcake, you have to keep playing rounds until you can take the third cupcake from the other player. The children I play it with love this game, it's very quick.
    
      see less"
643d0d4d88342a83ea017e7e0dd589f8,question_set1,What Batteries are required,Triple A batteries.
5e4b937623e46f66da7e327b756b3335,question_set1,How do you start the game,The idea is a game called fives and threes you will need a cribbage board two keep score the idea is that the outside numbers on the played dominoes should be divisible by 5 or 3 it is not an easy game to play because you have to try and stop your opponent from scoring.
916b525dd576072f665ab9fa2a246b8d,question_set1,how many questions are there on each card,6 one question colour for each pie colour
6fe853a91d6d48a1d09a6ad1671b9e43,question_set1,Is it suitable for two players or are at least three needed for a good game?,The box says 2-30 players
6fe853a91d6d48a1d09a6ad1671b9e43,question_set2,How many cards are there? How many times can you play it before you've answered all the questions?,There are 1400 questions have not played the board game yet but enjoyed playing it on playstore Keeping it for the family to play on xmas day great for the older members just as the saying goes they are only easy if you know the answers hope you enjoy the game as I do
6fe853a91d6d48a1d09a6ad1671b9e43,question_set3,What kind of questions are they and how does the game work?,"General knowledge over a wide field. Each player or team is given 4 questions from a card. When all 4 answers are given correctly, they have to guess the connection among them. A letter from the word Linkee is won and the object is to win all the letters which spell out Linkee. It can take quite a time to complete the game!!!"
6fe853a91d6d48a1d09a6ad1671b9e43,question_set4,Thinking of getting this for my parents but they like to play games with our kids (6&9)... What is the age suitability on the game?,"manufacturer recommends 12 plus, Anna. There is a kids version."
6fe853a91d6d48a1d09a6ad1671b9e43,question_set5,Is there a new version for 2015?,I do not know but THIS particular listing is not a new version for 2015. Good luck
6fe853a91d6d48a1d09a6ad1671b9e43,question_set6,"Have you advertised this game on the radio, with Harry Hill speaking and providing the idea of the game ?",Not to my knowledge. My own experience comes from friends who purchased and were impressed by the game. Again they being informed of the qualities of the game from their friends.
6fe853a91d6d48a1d09a6ad1671b9e43,question_set7,What kind of questions are they?,"Covers all areas of life,usually quite contemporary. Not difficult questions at all,it is finding the link between them that can be tricky and great fun. Hope this helps G"
6fe853a91d6d48a1d09a6ad1671b9e43,question_set8,"Hi got Linkee last Christmas and we all loved it, took it to ski chalet and exhausted the questions.is ther a new set of questions  for this Year?:)","Just looked on their website. Cannot find any reference to new questions, but did see there is now an app version for either iOS or Android. Cannot say if questions have been used in boxed version however."
6fe853a91d6d48a1d09a6ad1671b9e43,question_set9,Is this game suitable for three players or does it have to be even numbers ie teams?,Yeah we played it in threes a few times. You just take it in turns to be the question master. It creates a really fun head-to-head style game.
6fe853a91d6d48a1d09a6ad1671b9e43,question_set10,"Bought the game that was listed as the New Game, but the packaging doesn't mention it: Is this the new or old game/:?",We think it's a new game
11b209fd21e513c8fe88975ce4a6f44a,question_set1,"Is this version definitely the uk version? past questions to the community have brought both ""yes"" and ""no"" answers. I´m confused!!",Mine was definitely UK version
11b209fd21e513c8fe88975ce4a6f44a,question_set2,is your apples to apples board game definitly the british version?,"No I couldn't find a British version. There is supposed to be one, but I don't know who stocks it"
11b209fd21e513c8fe88975ce4a6f44a,question_set3,Can you play with more than 8 players,"I think so.  We had a riotous game a few years ago, at Christmas and I'm pretty sure there were more than eight of us.  It's not a game to take seriously!"
11b209fd21e513c8fe88975ce4a6f44a,question_set4,Is this definitely the British version? Answers provided seem to conflict!,"This is an american set as it is an america game, so there are a lot of american people / tv shows as red apples in the game. Hope this helps!"
11b209fd21e513c8fe88975ce4a6f44a,question_set5,Is this the UK or US version?,uk version
c3de0576f58061bb4a537ce725c74d36,question_set1,Does anyone know if you can get more questions for this game?,Sorry we are looking for more questions as well. Don't know as yet where to get them.
c3de0576f58061bb4a537ce725c74d36,question_set2,What age group,8yrs upwards
